epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,781.508,1.23993,2.98668,1.0238,0.00361,0.31538,0.06192,0.04255,1.64984,3.88442,1.36083,0.000362776,0.000362776,0.000362776
